# Time-averaged data for fix rdfout
# TimeStep Number-of-rows
# Row c_myrdf[1] c_myrdf[2] c_myrdf[3]
51000 200
152 9.09 0.941292 163.886
153 9.15 0.947408 167.003
154 9.21 0.967206 170.227
155 9.27 0.969948 173.502
156 9.33 0.980141 176.855
157 9.39 0.987398 180.276
158 9.45 1.00191 183.791
159 9.51 1.00428 187.36
160 9.57 1.01307 191.006
161 9.63 1.04302 194.807
162 9.69 1.0354 198.627
163 9.75 1.04513 202.531
164 9.81 1.05825 206.533
165 9.87 1.04809 210.545
166 9.93 1.05544 214.634
167 9.99 1.05504 218.772
168 10.05 1.05457 222.957
169 10.11 1.04612 227.159
170 10.17 1.04883 231.421
171 10.23 1.04298 235.71
172 10.29 1.03724 240.026
173 10.35 1.02174 244.327
174 10.41 1.013 248.64
175 10.47 1.02185 253.042
176 10.53 1.00455 257.419
177 10.59 0.992425 261.792
178 10.65 1.00322 266.263
179 10.71 1.00528 270.794
180 10.77 0.991826 275.315
181 10.83 0.988764 279.872
182 10.89 0.976483 284.422
183 10.95 0.966872 288.978
184 11.01 0.985166 293.67
185 11.07 0.969034 298.337
186 11.13 0.979774 303.106
187 11.19 0.967222 307.865
188 11.25 0.956933 312.624
189 11.31 0.964115 317.47
190 11.37 0.9694 322.394
191 11.43 0.972613 327.387
192 11.49 0.972004 332.43
193 11.55 0.979597 337.565
194 11.61 0.981996 342.766
195 11.67 0.984407 348.034
196 11.73 0.985719 353.363
197 11.79 1.00197 358.836
198 11.85 0.995071 364.327
199 11.91 1.0062 369.935
200 11.97 0.991631 375.518
73000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00190758 0.0004
40 2.37 0.0516484 0.0118
41 2.43 0.253405 0.0706
42 2.49 0.689543 0.2386
43 2.55 1.41671 0.6006
44 2.61 2.14952 1.176
45 2.67 2.67513 1.9254
46 2.73 2.85863 2.7626
47 2.79 2.90766 3.652
48 2.85 2.6869 4.5096
49 2.91 2.51173 5.3454
50 2.97 2.16893 6.0972
51 3.03 1.92146 6.7904
52 3.09 1.6562 7.4118
53 3.15 1.47265 7.986
54 3.21 1.27833 8.5036
55 3.27 1.16426 8.9928
56 3.33 1.03594 9.4442
57 3.39 0.92563 9.8622
58 3.45 0.823158 10.2472
59 3.51 0.740312 10.6056
60 3.57 0.72003 10.9662
61 3.63 0.662434 11.3092
62 3.69 0.611537 11.6364
63 3.75 0.591039 11.963
64 3.81 0.602374 12.3066
65 3.87 0.576704 12.646
66 3.93 0.571093 12.9926
67 3.99 0.562359 13.3444
68 4.05 0.573437 13.714
69 4.11 0.577908 14.0976
70 4.17 0.619645 14.521
71 4.23 0.640877 14.9716
72 4.29 0.669537 15.4558
73 4.35 0.728661 15.9976
74 4.41 0.757646 16.5766
75 4.47 0.800362 17.205
76 4.53 0.862142 17.9002
77 4.59 0.939525 18.678
78 4.65 0.979227 19.51
79 4.71 1.05516 20.4298
80 4.77 1.07128 21.3876
81 4.83 1.09567 22.392
82 4.89 1.15387 23.4762
83 4.95 1.21643 24.6474
84 5.01 1.23147 25.862
85 5.07 1.25537 27.13
86 5.13 1.23565 28.4078
87 5.19 1.25581 29.737
88 5.25 1.28433 31.128
89 5.31 1.28579 32.5526
90 5.37 1.2724 33.9944
91 5.43 1.25514 35.4486
92 5.49 1.23782 36.9146
93 5.55 1.20244 38.37
94 5.61 1.1754 39.8236
95 5.67 1.13087 41.2522
96 5.73 1.10173 42.6736
97 5.79 1.04075 44.0446
98 5.85 1.00345 45.394
99 5.91 0.960886 46.7128
100 5.97 0.929245 48.0142
101 6.03 0.897407 49.2964
102 6.09 0.8724 50.5678
103 6.15 0.866496 51.8556
104 6.21 0.853265 53.1486
105 6.27 0.840508 54.447
106 6.33 0.846371 55.7796
107 6.39 0.817463 57.0912
108 6.45 0.825693 58.441
109 6.51 0.826396 59.8172
110 6.57 0.842854 61.2468
111 6.63 0.859626 62.7316
112 6.69 0.868727 64.2594
113 6.75 0.884742 65.8434
114 6.81 0.910596 67.5028
115 6.87 0.931965 69.2312
116 6.93 0.963801 71.05
117 6.99 0.97389 72.9198
118 7.05 1.00429 74.8812
119 7.11 1.02335 76.914
120 7.17 1.03867 79.0122
121 7.23 1.04935 81.1676
122 7.29 1.07553 83.4136
123 7.35 1.09225 85.7322
124 7.41 1.10995 88.127
125 7.47 1.10651 90.5532
126 7.53 1.10896 93.024
127 7.59 1.10113 95.5166
128 7.65 1.11402 98.0784
129 7.71 1.10771 100.666
130 7.77 1.0969 103.268
131 7.83 1.07875 105.867
132 7.89 1.08014 108.509
133 7.95 1.08428 111.202
134 8.01 1.06936 113.898
135 8.07 1.03164 116.538
136 8.13 1.02047 119.188
137 8.19 1.0209 121.879
138 8.25 0.991224 124.53
139 8.31 0.992735 127.224
140 8.37 0.969907 129.894
141 8.43 0.955219 132.561
142 8.49 0.948332 135.247
143 8.55 0.954495 137.989
144 8.61 0.941307 140.731
145 8.67 0.928594 143.474
146 8.73 0.935241 146.275
147 8.79 0.93701 149.119
148 8.85 0.942608 152.02
149 8.91 0.931495 154.926
150 8.97 0.939381 157.896
151 9.03 0.940422 160.909
152 9.09 0.937719 163.954
153 9.15 0.954946 167.096
154 9.21 0.971286 170.333
155 9.27 0.967165 173.599
156 9.33 0.97371 176.929
157 9.39 0.99369 180.372
158 9.45 0.996785 183.87
159 9.51 1.01047 187.461
160 9.57 1.03424 191.183
161 9.63 1.02974 194.935
162 9.69 1.04207 198.78
163 9.75 1.03839 202.659
164 9.81 1.05835 206.661
165 9.87 1.03304 210.616
166 9.93 1.05032 214.685
167 9.99 1.04958 218.801
168 10.05 1.04832 222.962
169 10.11 1.03875 227.134
170 10.17 1.04509 231.381
171 10.23 1.02557 235.599
172 10.29 1.03792 239.917
173 10.35 1.04055 244.297
174 10.41 1.02084 248.644
175 10.47 1.01967 253.036
176 10.53 1.00496 257.415
177 10.59 1.00836 261.858
178 10.65 0.989128 266.267
179 10.71 0.996624 270.759
180 10.77 0.980285 275.227
181 10.83 0.971406 279.704
182 10.89 0.979401 284.268
183 10.95 0.974852 288.861
184 11.01 0.968413 293.474
185 11.07 0.972938 298.159
186 11.13 0.969297 302.877
187 11.19 0.975027 307.674
188 11.25 0.969319 312.495
189 11.31 0.977166 317.406
190 11.37 0.979597 322.383
191 11.43 0.978612 327.406
192 11.49 0.976669 332.473
193 11.55 0.989097 337.658
194 11.61 0.984602 342.873
195 11.67 0.985715 348.148
196 11.73 0.99604 353.533
197 11.79 1.00017 358.996
198 11.85 1.0112 364.576
199 11.91 0.995727 370.126
200 11.97 0.997635 375.742
74000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0.00100534 0.0002
39 2.31 0.00667654 0.0016
40 2.37 0.0498362 0.0126
41 2.43 0.240476 0.0684
42 2.49 0.721557 0.2442
43 2.55 1.3627 0.5924
44 2.61 2.18912 1.1784
45 2.67 2.56947 1.8982
46 2.73 2.85453 2.7342
47 2.79 2.86385 3.6102
48 2.85 2.71697 4.4774
49 2.91 2.51473 5.3142
50 2.97 2.2601 6.0976
51 3.03 1.95749 6.8038
52 3.09 1.70844 7.4448
53 3.15 1.44598 8.0086
54 3.21 1.31587 8.5414
55 3.27 1.14094 9.0208
56 3.33 1.01161 9.4616
57 3.39 0.886213 9.8618
58 3.45 0.818455 10.2446
59 3.51 0.755598 10.6104
60 3.57 0.724024 10.973
61 3.63 0.654709 11.312
62 3.69 0.614527 11.6408
63 3.75 0.600087 11.9724
64 3.81 0.587297 12.3074
65 3.87 0.586219 12.6524
66 3.93 0.567798 12.997
67 3.99 0.553727 13.3434
68 4.05 0.584298 13.72
69 4.11 0.581524 14.106
70 4.17 0.622279 14.5312
71 4.23 0.657091 14.9932
72 4.29 0.683089 15.4872
73 4.35 0.67621 15.99
74 4.41 0.745608 16.5598
75 4.47 0.819976 17.2036
76 4.53 0.871071 17.906
77 4.59 0.91899 18.6668
78 4.65 0.96322 19.4852
79 4.71 1.03634 20.3886
80 4.77 1.0592 21.3356
81 4.83 1.11116 22.3542
82 4.89 1.16792 23.4516
83 4.95 1.19794 24.605
84 5.01 1.2189 25.8072
85 5.07 1.2518 27.0716
86 5.13 1.28071 28.396
87 5.19 1.2885 29.7598
88 5.25 1.25884 31.1232
89 5.31 1.2746 32.5354
90 5.37 1.26887 33.9732
91 5.43 1.28638 35.4636
92 5.49 1.2314 36.922
93 5.55 1.1993 38.3736
94 5.61 1.15406 39.8008
95 5.67 1.13625 41.2362
96 5.73 1.09615 42.6504
97 5.79 1.04501 44.027
98 5.85 1.01446 45.3912
99 5.91 0.961761 46.7112
100 5.97 0.952808 48.0456
101 6.03 0.916024 49.3544
102 6.09 0.909042 50.6792
103 6.15 0.86044 51.958
104 6.21 0.834523 53.2226
105 6.27 0.823159 54.4942
106 6.33 0.832144 55.8044
107 6.39 0.825067 57.1282
108 6.45 0.806485 58.4466
109 6.51 0.83084 59.8302
110 6.57 0.844741 61.263
111 6.63 0.838437 62.7112
112 6.69 0.869523 64.2404
113 6.75 0.884295 65.8236
114 6.81 0.89117 67.4476
115 6.87 0.929269 69.171
116 6.93 0.951613 70.9668
117 6.99 0.975036 72.8388
118 7.05 1.00879 74.809
119 7.11 1.02788 76.8508
120 7.17 1.02926 78.93
121 7.23 1.06882 81.1254
122 7.29 1.07438 83.369
123 7.35 1.09677 85.6972
124 7.41 1.10781 88.0874
125 7.47 1.12147 90.5464
126 7.53 1.11579 93.0324
127 7.59 1.10228 95.5276
128 7.65 1.11576 98.0934
129 7.71 1.10831 100.682
130 7.77 1.09033 103.269
131 7.83 1.07518 105.859
132 7.89 1.07581 108.491
133 7.95 1.06084 111.125
134 8.01 1.05802 113.793
135 8.07 1.04367 116.463
136 8.13 1.03602 119.154
137 8.19 1.00929 121.814
138 8.25 1.00453 124.501
139 8.31 0.988755 127.184
140 8.37 0.979933 129.882
141 8.43 0.984441 132.631
142 8.49 0.962384 135.356
143 8.55 0.958394 138.109
144 8.61 0.955725 140.893
145 8.67 0.925953 143.628
146 8.73 0.941452 146.448
147 8.79 0.915732 149.228
148 8.85 0.93637 152.11
149 8.91 0.928482 155.006
150 8.97 0.92888 157.943
151 9.03 0.918637 160.886
152 9.09 0.937842 163.931
153 9.15 0.958472 167.085
154 9.21 0.966606 170.306
155 9.27 0.961893 173.554
156 9.33 0.965816 176.858
157 9.39 0.983299 180.265
158 9.45 1.0067 183.797
159 9.51 0.999836 187.351
160 9.57 1.0223 191.03
161 9.63 1.04231 194.828
162 9.69 1.03497 198.646
163 9.75 1.04781 202.56
164 9.81 1.0437 206.507
165 9.87 1.05524 210.547
166 9.93 1.05094 214.619
167 9.99 1.05509 218.756
168 10.05 1.05003 222.924
169 10.11 1.05001 227.141
170 10.17 1.03943 231.365
171 10.23 1.02343 235.574
172 10.29 1.02686 239.846
173 10.35 1.03152 244.188
174 10.41 1.03456 248.594
175 10.47 1.02167 252.994
176 10.53 0.998488 257.345
177 10.59 1.0099 261.795
178 10.65 1.00048 266.254
179 10.71 0.993429 270.732
180 10.77 0.995029 275.267
181 10.83 0.992106 279.839
182 10.89 0.973993 284.378
183 10.95 0.986229 289.025
184 11.01 0.979876 293.692
185 11.07 0.971609 298.371
186 11.13 0.981376 303.148
187 11.19 0.967954 307.91
188 11.25 0.968756 312.728
189 11.31 0.961012 317.559
190 11.37 0.972471 322.499
191 11.43 0.973742 327.497
192 11.49 0.970269 332.531
193 11.55 0.973874 337.636
194 11.61 0.991097 342.885
195 11.67 0.994423 348.207
196 11.73 0.990047 353.56
197 11.79 0.980728 358.916
198 11.85 1.00627 364.469
199 11.91 0.995691 370.019
200 11.97 1.00122 375.656
75000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0534606 0.0126
41 2.43 0.267195 0.0746
42 2.49 0.728125 0.252
43 2.55 1.42297 0.6156
44 2.61 2.12113 1.1834
45 2.67 2.67656 1.9332
46 2.73 2.89346 2.7806
47 2.79 2.79781 3.6364
48 2.85 2.69567 4.4968
49 2.91 2.44742 5.3112
50 2.97 2.19721 6.0728
51 3.03 1.93975 6.7726
52 3.09 1.7223 7.4188
53 3.15 1.44855 7.9836
54 3.21 1.29463 8.5078
55 3.27 1.1338 8.9842
56 3.33 1.03043 9.4332
57 3.39 0.902157 9.8406
58 3.45 0.832138 10.2298
59 3.51 0.788234 10.6114
60 3.57 0.678498 10.9512
61 3.63 0.679816 11.3032
62 3.69 0.611911 11.6306
63 3.75 0.608774 11.967
64 3.81 0.58905 12.303
65 3.87 0.577044 12.6426
66 3.93 0.59449 13.0034
67 3.99 0.607118 13.3832
68 4.05 0.570644 13.751
69 4.11 0.611956 14.1572
70 4.17 0.602376 14.5688
71 4.23 0.62637 15.0092
72 4.29 0.658475 15.4854
73 4.35 0.713867 16.0162
74 4.41 0.758955 16.5962
75 4.47 0.79272 17.2186
76 4.53 0.87628 17.9252
77 4.59 0.902079 18.672
78 4.65 0.955923 19.4842
79 4.71 1.01088 20.3654
80 4.77 1.06412 21.3168
81 4.83 1.08672 22.313
82 4.89 1.17409 23.4162
83 4.95 1.21124 24.5824
84 5.01 1.24039 25.8058
85 5.07 1.2421 27.0604
86 5.13 1.27974 28.3838
87 5.19 1.29549 29.755
88 5.25 1.30409 31.1674
89 5.31 1.29356 32.6006
90 5.37 1.28793 34.06
91 5.43 1.25479 35.5138
92 5.49 1.24457 36.9878
93 5.55 1.19335 38.4322
94 5.61 1.16732 39.8758
95 5.67 1.1011 41.2668
96 5.73 1.07445 42.653
97 5.79 1.04121 44.0246
98 5.85 0.996909 45.3652
99 5.91 0.95156 46.6712
100 5.97 0.950952 48.003
101 6.03 0.901606 49.2912
102 6.09 0.908081 50.6146
103 6.15 0.860575 51.8936
104 6.21 0.84231 53.17
105 6.27 0.834553 54.4592
106 6.33 0.819315 55.7492
107 6.39 0.826688 57.0756
108 6.45 0.825693 58.4254
109 6.51 0.835043 59.816
110 6.57 0.850519 61.2586
111 6.63 0.849784 62.7264
112 6.69 0.86486 64.2474
113 6.75 0.887646 65.8366
114 6.81 0.900499 67.4776
115 6.87 0.932073 69.2062
116 6.93 0.955005 71.0084
117 6.99 0.970348 72.8714
118 7.05 0.991587 74.808
119 7.11 1.04198 76.8778
120 7.17 1.04124 78.9812
121 7.23 1.05276 81.1436
122 7.29 1.08569 83.4108
123 7.35 1.08443 85.7128
124 7.41 1.09734 88.0804
125 7.47 1.10642 90.5064
126 7.53 1.10654 92.9718
127 7.59 1.14 95.5524
128 7.65 1.11054 98.1062
129 7.71 1.11096 100.701
130 7.77 1.10028 103.311
131 7.83 1.09336 105.945
132 7.89 1.07695 108.58
133 7.95 1.06914 111.235
134 8.01 1.06452 113.919
135 8.07 1.0339 116.565
136 8.13 1.02601 119.229
137 8.19 1.01566 121.906
138 8.25 1.01216 124.613
139 8.31 0.976446 127.263
140 8.37 0.965403 129.921
141 8.43 0.95042 132.575
142 8.49 0.958359 135.289
143 8.55 0.949691 138.017
144 8.61 0.925515 140.713
145 8.67 0.938209 143.484
146 8.73 0.928496 146.265
147 8.79 0.929434 149.087
148 8.85 0.937735 151.973
149 8.91 0.930469 154.875
150 8.97 0.935332 157.832
151 9.03 0.940484 160.846
152 9.09 0.954043 163.943
153 9.15 0.943639 167.048
154 9.21 0.954965 170.231
155 9.27 0.980195 173.541
156 9.33 0.981486 176.898
157 9.39 1.00102 180.366
158 9.45 1.01012 183.911
159 9.51 1.01385 187.514
160 9.57 1.02441 191.2
161 9.63 1.02101 194.921
162 9.69 1.03865 198.753
163 9.75 1.03817 202.631
164 9.81 1.03318 206.538
165 9.87 1.03832 210.513
166 9.93 1.04986 214.58
167 9.99 1.06008 218.738
168 10.05 1.05512 222.925
169 10.11 1.05085 227.146
170 10.17 1.04735 231.402
171 10.23 1.04196 235.687
172 10.29 1.04147 240.02
173 10.35 1.03143 244.362
174 10.41 1.02545 248.729
175 10.47 1.00528 253.059
176 10.53 1.01529 257.482
177 10.59 1.00559 261.914
178 10.65 0.993211 266.34
179 10.71 0.986507 270.787
180 10.77 0.980724 275.257
181 10.83 0.986681 279.804
182 10.89 0.987255 284.405
183 10.95 0.973027 288.989
184 11.01 0.958462 293.555
185 11.07 0.964506 298.199
186 11.13 0.960668 302.875
187 11.19 0.972141 307.658
188 11.25 0.973622 312.5
189 11.31 0.969009 317.371
190 11.37 0.968259 322.29
191 11.43 0.978417 327.312
192 11.49 0.970153 332.345
193 11.55 0.988105 337.525
194 11.61 0.993022 342.784
195 11.67 0.974653 348
196 11.73 1.00407 353.429
197 11.79 1.00574 358.922
198 11.85 0.998768 364.433
199 11.91 1.02777 370.162
200 11.97 1.01117 375.855
76000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00476896 0.001
40 2.37 0.0525545 0.0126
41 2.43 0.280986 0.0778
42 2.49 0.722378 0.2538
43 2.55 1.46289 0.6276
44 2.61 2.11665 1.1942
45 2.67 2.6123 1.926
46 2.73 2.94673 2.789
47 2.79 2.88281 3.6708
48 2.85 2.71823 4.5384
49 2.91 2.40414 5.3384
50 2.97 2.20586 6.103
51 3.03 1.92257 6.7966
52 3.09 1.5901 7.3932
53 3.15 1.46804 7.9656
54 3.21 1.29266 8.489
55 3.27 1.15189 8.973
56 3.33 1.0084 9.4124
57 3.39 0.913672 9.825
58 3.45 0.842401 10.219
59 3.51 0.752293 10.5832
60 3.57 0.706852 10.9372
61 3.63 0.678657 11.2886
62 3.69 0.627984 11.6246
63 3.75 0.584886 11.9478
64 3.81 0.589401 12.284
65 3.87 0.571946 12.6206
66 3.93 0.5734 12.9686
67 3.99 0.585697 13.335
68 4.05 0.615017 13.7314
69 4.11 0.606533 14.134
70 4.17 0.618182 14.5564
71 4.23 0.635757 15.0034
72 4.29 0.67977 15.495
73 4.35 0.746413 16.05
74 4.41 0.751627 16.6244
75 4.47 0.784823 17.2406
76 4.53 0.874543 17.9458
77 4.59 0.906669 18.6964
78 4.65 0.949803 19.5034
79 4.71 1.01042 20.3842
80 4.77 1.08001 21.3498
81 4.83 1.13385 22.3892
82 4.89 1.15111 23.4708
83 4.95 1.20895 24.6348
84 5.01 1.22559 25.8436
85 5.07 1.22388 27.0798
86 5.13 1.27123 28.3944
87 5.19 1.26979 29.7384
88 5.25 1.27399 31.1182
89 5.31 1.30818 32.5676
90 5.37 1.27875 34.0166
91 5.43 1.26066 35.4772
92 5.49 1.22093 36.9232
93 5.55 1.20509 38.3818
94 5.61 1.15794 39.8138
95 5.67 1.12501 41.235
96 5.73 1.09212 42.644
97 5.79 1.02254 43.991
98 5.85 0.990662 45.3232
99 5.91 0.960303 46.6412
100 5.97 0.959806 47.9854
101 6.03 0.910565 49.2864
102 6.09 0.879399 50.568
103 6.15 0.871071 51.8626
104 6.21 0.84561 53.144
105 6.27 0.827302 54.422
106 6.33 0.822109 55.7164
107 6.39 0.829804 57.0478
108 6.45 0.850651 58.4384
109 6.51 0.83144 59.823
110 6.57 0.839553 61.247
111 6.63 0.87329 62.7554
112 6.69 0.874185 64.2928
113 6.75 0.896471 65.8978
114 6.81 0.907413 67.5514
115 6.87 0.932505 69.2808
116 6.93 0.958396 71.0894
117 6.99 0.973994 72.9594
118 7.05 1.00142 74.9152
119 7.11 1.01671 76.9348
120 7.17 1.0461 79.048
121 7.23 1.06464 81.2348
122 7.29 1.07381 83.4772
123 7.35 1.07246 85.7538
124 7.41 1.0877 88.1006
125 7.47 1.10341 90.52
126 7.53 1.11139 92.9962
127 7.59 1.11306 95.5158
128 7.65 1.10697 98.0614
129 7.71 1.09863 100.628
130 7.77 1.08982 103.213
131 7.83 1.07991 105.815
132 7.89 1.096 108.496
133 7.95 1.06358 111.137
134 8.01 1.04072 113.761
135 8.07 1.04453 116.434
136 8.13 1.0304 119.11
137 8.19 1.00686 121.764
138 8.25 1.0085 124.461
139 8.31 0.984185 127.132
140 8.37 0.97463 129.815
141 8.43 0.978066 132.546
142 8.49 0.963585 135.275
143 8.55 0.945792 137.992
144 8.61 0.941444 140.734
145 8.67 0.932928 143.49
146 8.73 0.934373 146.288
147 8.79 0.932925 149.12
148 8.85 0.945663 152.031
149 8.91 0.934123 154.945
150 8.97 0.952286 157.956
151 9.03 0.949098 160.997
152 9.09 0.943632 164.06
153 9.15 0.953487 167.197
154 9.21 0.957726 170.389
155 9.27 0.968053 173.658
156 9.33 0.97827 177.004
157 9.39 0.986474 180.422
158 9.45 0.992283 183.904
159 9.51 1.01875 187.525
160 9.57 1.01924 191.193
161 9.63 1.02337 194.922
162 9.69 1.03605 198.744
163 9.75 1.02543 202.575
164 9.81 1.0446 206.525
165 9.87 1.05012 210.545
166 9.93 1.05198 214.621
167 9.99 1.05315 218.751
168 10.05 1.04318 222.891
169 10.11 1.05439 227.126
170 10.17 1.03677 231.339
171 10.23 1.04312 235.629
172 10.29 1.03402 239.931
173 10.35 1.00615 244.166
174 10.41 1.01685 248.496
175 10.47 1.01317 252.861
176 10.53 1.01332 257.276
177 10.59 1.00541 261.706
178 10.65 1.0069 266.194
179 10.71 0.993163 270.67
180 10.77 0.987218 275.17
181 10.83 0.983817 279.704
182 10.89 0.985238 284.295
183 10.95 0.973749 288.883
184 11.01 0.982815 293.564
185 11.07 0.983695 298.301
186 11.13 0.969215 303.019
187 11.19 0.97275 307.805
188 11.25 0.96566 312.608
189 11.31 0.975535 317.511
190 11.37 0.977314 322.476
191 11.43 0.976119 327.487
192 11.49 0.978134 332.561
193 11.55 0.985472 337.727
194 11.61 0.985848 342.948
195 11.67 0.988406 348.238
196 11.73 0.987717 353.578
197 11.79 1.00383 359.061
198 11.85 0.999529 364.576
199 11.91 1.00075 370.154
200 11.97 1.00314 375.802
77000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00476896 0.001
40 2.37 0.0588973 0.014
41 2.43 0.25599 0.0734
42 2.49 0.738796 0.2534
43 2.55 1.44097 0.6216
44 2.61 2.10619 1.1854
45 2.67 2.68227 1.9368
46 2.73 2.88731 2.7824
47 2.79 2.77755 3.632
48 2.85 2.74642 4.5086
49 2.91 2.47026 5.3306
50 2.97 2.19605 6.0918
51 3.03 1.92312 6.7856
52 3.09 1.70737 7.4262
53 3.15 1.42495 7.9818
54 3.21 1.26549 8.4942
55 3.27 1.15712 8.9804
56 3.33 1.02308 9.4262
57 3.39 0.936702 9.8492
58 3.45 0.838552 10.2414
59 3.51 0.742791 10.601
60 3.57 0.717634 10.9604
61 3.63 0.675953 11.3104
62 3.69 0.621256 11.6428
63 3.75 0.605154 11.9772
64 3.81 0.58905 12.3132
65 3.87 0.580442 12.6548
66 3.93 0.557911 12.9934
67 3.99 0.557244 13.342
68 4.05 0.572506 13.711
69 4.11 0.589057 14.102
70 4.17 0.612035 14.5202
71 4.23 0.645144 14.9738
72 4.29 0.669814 15.4582
73 4.35 0.741572 16.0096
74 4.41 0.76131 16.5914
75 4.47 0.827873 17.2414
76 4.53 0.863878 17.938
77 4.59 0.916816 18.697
78 4.65 0.982287 19.5316
79 4.71 1.00629 20.4088
80 4.77 1.08851 21.382
81 4.83 1.09981 22.3902
82 4.89 1.15494 23.4754
83 4.95 1.20064 24.6314
84 5.01 1.22701 25.8416
85 5.07 1.24665 27.1008
86 5.13 1.25286 28.3964
87 5.19 1.27281 29.7436
88 5.25 1.30575 31.1578
89 5.31 1.30258 32.601
90 5.37 1.27558 34.0464
91 5.43 1.26239 35.509
92 5.49 1.21485 36.9478
93 5.55 1.20013 38.4004
94 5.61 1.14937 39.8218
95 5.67 1.10221 41.2142
96 5.73 1.09196 42.623
97 5.79 1.03817 43.9906
98 5.85 1.00613 45.3436
99 5.91 0.967881 46.672
100 5.97 0.951095 48.004
101 6.03 0.909865 49.304
102 6.09 0.878439 50.5842
103 6.15 0.860171 51.8626
104 6.21 0.839538 53.1348
105 6.27 0.833905 54.423
106 6.33 0.851198 55.7632
107 6.39 0.809486 57.062
108 6.45 0.827284 58.4144
109 6.51 0.838766 59.8112
110 6.57 0.836605 61.2302
111 6.63 0.856847 62.7102
112 6.69 0.869295 64.239
113 6.75 0.890439 65.8332
114 6.81 0.91323 67.4974
115 6.87 0.929377 69.221
116 6.93 0.961152 71.0348
117 6.99 0.996599 72.9482
