# Time-averaged data for fix rdf1_out
# TimeStep Number-of-rows
# Row c_rdf1[1] c_rdf1[2] c_rdf1[3]
110000 100
38 3 1.95463 6.77656
39 3.08 1.56046 7.56243
40 3.16 1.2724 8.23694
41 3.24 1.05659 8.82578
42 3.32 0.895398 9.34972
43 3.4 0.786015 9.83209
44 3.48 0.739261 10.3074
45 3.56 0.726779 10.7964
46 3.64 0.700503 11.2891
47 3.72 0.68847 11.7949
48 3.8 0.655488 12.2973
49 3.88 0.677282 12.8386
50 3.96 0.71248 13.4317
51 4.04 0.744493 14.0768
52 4.12 0.745681 14.7488
53 4.2 0.782013 15.4811
54 4.28 0.798547 16.2576
55 4.36 0.818251 17.0834
56 4.44 0.838241 17.9606
57 4.52 0.866937 18.9009
58 4.6 0.896361 19.9078
59 4.68 0.932346 20.9918
60 4.76 0.95428 22.1396
61 4.84 0.980073 23.3584
62 4.92 1.00413 24.6488
63 5 1.03417 26.0213
64 5.08 1.0662 27.4819
65 5.16 1.10964 29.0503
66 5.24 1.15088 30.7279
67 5.32 1.19219 32.5191
68 5.4 1.20877 34.3903
69 5.48 1.20607 36.313
70 5.56 1.195 38.2741
71 5.64 1.16923 40.2485
72 5.72 1.12658 42.2052
73 5.8 1.09539 44.1614
74 5.88 1.05953 46.106
75 5.96 1.0301 48.0485
76 6.04 1.00435 49.9935
77 6.12 0.995213 51.9723
78 6.2 0.979007 53.9701
79 6.28 0.977681 56.017
80 6.36 0.973946 58.1083
81 6.44 0.961583 60.2254
82 6.52 0.924517 62.3118
83 6.6 0.91575 64.4294
84 6.68 0.913164 66.5925
85 6.76 0.912267 68.8055
86 6.84 0.905741 71.0551
87 6.92 0.902294 73.3488
88 7 0.902534 75.6964
89 7.08 0.910167 78.1184
90 7.16 0.909396 80.5933
91 7.24 0.920602 83.1549
92 7.32 0.934913 85.8143
93 7.4 0.957776 88.5985
94 7.48 0.972595 91.4872
95 7.56 0.993917 94.5028
96 7.64 1.00994 97.6322
97 7.72 1.03606 100.91
98 7.8 1.06129 104.338
99 7.88 1.079 107.894
100 7.96 1.10082 111.597
133500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000738096 0.000203704
30 2.36 0.0093942 0.00298148
31 2.44 0.0848954 0.0298148
32 2.52 0.629699 0.242111
33 2.6 2.01644 0.965778
34 2.68 2.80488 2.0353
35 2.76 3.28587 3.36413
36 2.84 3.12443 4.70198
37 2.92 2.52573 5.84526
38 3 1.95505 6.77937
39 3.08 1.54505 7.55748
40 3.16 1.27163 8.23159
41 3.24 1.05975 8.82219
42 3.32 0.898151 9.34774
43 3.4 0.789907 9.8325
44 3.48 0.738311 10.3072
45 3.56 0.723971 10.7943
46 3.64 0.705163 11.2903
47 3.72 0.682597 11.7917
48 3.8 0.660464 12.298
49 3.88 0.677282 12.8393
50 3.96 0.718219 13.4372
51 4.04 0.743018 14.081
52 4.12 0.758525 14.7645
53 4.2 0.77353 15.4889
54 4.28 0.790415 16.2575
55 4.36 0.813516 17.0785
56 4.44 0.840046 17.9576
57 4.52 0.869225 18.9004
58 4.6 0.900416 19.9118
59 4.68 0.926835 20.9895
60 4.76 0.953002 22.1357
61 4.84 0.983185 23.3584
62 4.92 1.00445 24.6491
63 5 1.03227 26.0191
64 5.08 1.07301 27.4891
65 5.16 1.10617 29.0526
66 5.24 1.15377 30.7344
67 5.32 1.18316 32.512
68 5.4 1.20841 34.3826
69 5.48 1.20493 36.3035
70 5.56 1.1984 38.2702
71 5.64 1.16961 40.2453
72 5.72 1.13485 42.2164
73 5.8 1.08857 44.1604
74 5.88 1.06549 46.116
75 5.96 1.03402 48.0658
76 6.04 1.00068 50.0038
77 6.12 0.987771 51.9678
78 6.2 0.981875 53.9714
79 6.28 0.9698 56.0018
80 6.36 0.97524 58.0959
81 6.44 0.967344 60.2257
82 6.52 0.925649 62.3146
83 6.6 0.916776 64.4345
84 6.68 0.91314 66.5976
85 6.76 0.908984 68.8027
86 6.84 0.906986 71.0553
87 6.92 0.902484 73.3495
88 7 0.906685 75.708
89 7.08 0.903729 78.1128
90 7.16 0.912771 80.5969
91 7.24 0.922153 83.1629
92 7.32 0.934705 85.8216
93 7.4 0.959618 88.6111
94 7.48 0.96911 91.4896
95 7.56 0.992569 94.501
96 7.64 1.01267 97.6389
97 7.72 1.03326 100.908
98 7.8 1.05871 104.327
99 7.88 1.07828 107.882
100 7.96 1.09882 111.578
133600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000402598 0.000111111
30 2.36 0.00876792 0.0027037
31 2.44 0.0831963 0.029
32 2.52 0.61333 0.235778
33 2.6 2.02496 0.9625
34 2.68 2.82139 2.03831
35 2.76 3.2893 3.36854
36 2.84 3.10735 4.69907
37 2.92 2.55396 5.85513
38 3 1.94505 6.78446
39 3.08 1.53715 7.55859
40 3.16 1.27834 8.23626
41 3.24 1.05443 8.82389
42 3.32 0.893942 9.34698
43 3.4 0.784084 9.82817
44 3.48 0.744446 10.3068
45 3.56 0.720723 10.7917
46 3.64 0.708559 11.2901
47 3.72 0.680227 11.7898
48 3.8 0.662131 12.2974
49 3.88 0.676888 12.8383
50 3.96 0.712924 13.4318
51 4.04 0.74071 14.0736
52 4.12 0.753737 14.7528
53 4.2 0.782508 15.4856
54 4.28 0.794243 16.258
55 4.36 0.820508 17.086
56 4.44 0.843851 17.9691
57 4.52 0.866988 18.9094
58 4.6 0.897136 19.9172
59 4.68 0.922137 20.9894
60 4.76 0.952263 22.1348
61 4.84 0.983766 23.3581
62 4.92 1.00255 24.6464
63 5 1.03602 26.0214
64 5.08 1.06733 27.4836
65 5.16 1.10885 29.0509
66 5.24 1.14897 30.7257
67 5.32 1.18921 32.5124
68 5.4 1.20893 34.3838
69 5.48 1.21171 36.3155
70 5.56 1.19193 38.2716
71 5.64 1.16934 40.2462
72 5.72 1.13302 42.2141
73 5.8 1.0911 44.1626
74 5.88 1.06104 46.11
75 5.96 1.02725 48.0471
76 6.04 1.00723 49.9978
77 6.12 0.986402 51.959
78 6.2 0.981212 53.9613
79 6.28 0.977504 56.0078
80 6.36 0.970807 58.0924
81 6.44 0.962668 60.2119
82 6.52 0.928366 62.3069
83 6.6 0.917416 64.4284
84 6.68 0.912484 66.5899
85 6.76 0.913816 68.8067
86 6.84 0.907687 71.0611
87 6.92 0.902593 73.3555
88 7 0.904328 75.7079
89 7.08 0.90636 78.1197
90 7.16 0.912894 80.6041
91 7.24 0.922885 83.1721
92 7.32 0.934574 85.8305
93 7.4 0.952011 88.5979
94 7.48 0.975488 91.4953
95 7.56 0.989541 94.4976
96 7.64 1.01596 97.6456
97 7.72 1.03252 100.912
98 7.8 1.05849 104.331
99 7.88 1.0773 107.882
100 7.96 1.10208 111.589
133700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000402598 0.000111111
30 2.36 0.0113983 0.00348148
31 2.44 0.0824346 0.029537
32 2.52 0.62481 0.240185
33 2.6 2.02392 0.966537
34 2.68 2.80046 2.03437
35 2.76 3.30331 3.37026
36 2.84 3.09567 4.6958
37 2.92 2.52454 5.83854
38 3 1.95718 6.77367
39 3.08 1.5555 7.55704
40 3.16 1.27827 8.23467
41 3.24 1.0642 8.82774
42 3.32 0.900208 9.3545
43 3.4 0.778773 9.83243
44 3.48 0.738714 10.3074
45 3.56 0.723393 10.7941
46 3.64 0.704452 11.2896
47 3.72 0.68116 11.79
48 3.8 0.665417 12.3001
49 3.88 0.672253 12.8373
50 3.96 0.716461 13.4338
51 4.04 0.737055 14.0724
52 4.12 0.756224 14.7538
53 4.2 0.771295 15.4761
54 4.28 0.807173 16.2611
55 4.36 0.816526 17.0851
56 4.44 0.848398 17.9729
57 4.52 0.867654 18.914
58 4.6 0.894399 19.9186
59 4.68 0.91978 20.9881
60 4.76 0.951785 22.1329
61 4.84 0.983558 23.356
62 4.92 1.00324 24.6452
63 5 1.03015 26.0124
64 5.08 1.06748 27.4748
65 5.16 1.10974 29.0434
66 5.24 1.15912 30.7329
67 5.32 1.18886 32.5191
68 5.4 1.20337 34.3819
69 5.48 1.21076 36.3121
70 5.56 1.19487 38.273
71 5.64 1.16864 40.2464
72 5.72 1.12694 42.2038
73 5.8 1.09396 44.1574
74 5.88 1.06116 46.105
75 5.96 1.0299 48.0471
76 6.04 1.01206 50.0071
77 6.12 0.990425 51.9764
78 6.2 0.979787 53.9758
79 6.28 0.975487 56.0181
80 6.36 0.967797 58.0962
81 6.44 0.962508 60.2153
82 6.52 0.925223 62.3033
83 6.6 0.911987 64.4121
84 6.68 0.915587 66.581
85 6.76 0.913557 68.7972
86 6.84 0.909581 71.0563
87 6.92 0.910431 73.3706
88 7 0.905239 75.7254
89 7.08 0.905226 78.1341
90 7.16 0.909519 80.6094
91 7.24 0.920536 83.1709
92 7.32 0.936703 85.8353
93 7.4 0.948291 88.5919
94 7.48 0.970818 91.4754
95 7.56 0.993222 94.4889
96 7.64 1.00971 97.6175
97 7.72 1.03861 100.904
98 7.8 1.0591 104.324
99 7.88 1.08179 107.89
100 7.96 1.10201 111.597
133800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000805195 0.000222222
30 2.36 0.0102084 0.00324074
31 2.44 0.085657 0.0303148
32 2.52 0.619317 0.239111
33 2.6 2.02655 0.966407
34 2.68 2.81479 2.0397
35 2.76 3.28889 3.36976
36 2.84 3.08953 4.69267
37 2.92 2.53428 5.83981
38 3 1.95641 6.77457
39 3.08 1.55079 7.55557
40 3.16 1.27087 8.22928
41 3.24 1.07151 8.82643
42 3.32 0.900398 9.3533
43 3.4 0.786648 9.83606
44 3.48 0.744561 10.3147
45 3.56 0.719815 10.799
46 3.64 0.705874 11.2955
47 3.72 0.679975 11.7951
48 3.8 0.656865 12.2986
49 3.88 0.671095 12.8349
50 3.96 0.715705 13.4308
51 4.04 0.738594 14.0707
52 4.12 0.759204 14.7549
53 4.2 0.773747 15.4794
54 4.28 0.800337 16.2577
55 4.36 0.81781 17.083
56 4.44 0.843762 17.966
57 4.52 0.865434 18.9047
58 4.6 0.899543 19.9151
59 4.68 0.922726 20.988
60 4.76 0.954095 22.1356
61 4.84 0.9818 23.3565
62 4.92 1.00139 24.6434
63 5 1.03632 26.0187
64 5.08 1.07751 27.4949
65 5.16 1.10757 29.0604
66 5.24 1.14933 30.7356
67 5.32 1.18508 32.5162
68 5.4 1.20922 34.388
69 5.48 1.20646 36.3114
70 5.56 1.19464 38.2719
71 5.64 1.16223 40.2344
72 5.72 1.13041 42.1978
73 5.8 1.09547 44.1541
74 5.88 1.05786 46.0957
75 5.96 1.03193 48.0416
76 6.04 1.0092 49.9961
77 6.12 0.994244 51.973
78 6.2 0.982092 53.9771
79 6.28 0.97922 56.0272
80 6.36 0.969186 58.1083
81 6.44 0.958555 60.2187
82 6.52 0.927266 62.3113
83 6.6 0.915118 64.4274
84 6.68 0.917065 66.5997
85 6.76 0.910427 68.8083
86 6.84 0.909148 71.0663
87 6.92 0.902994 73.3618
88 7 0.902911 75.7105
89 7.08 0.905198 78.1192
90 7.16 0.911472 80.5997
91 7.24 0.923511 83.1695
92 7.32 0.932556 85.8221
93 7.4 0.952139 88.5899
94 7.48 0.973661 91.4819
95 7.56 0.990664 94.4876
96 7.64 1.01446 97.6309
97 7.72 1.03458 100.904
98 7.8 1.05955 104.326
99 7.88 1.08194 107.893
100 7.96 1.10148 111.598
133900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000469697 0.00012963
30 2.36 0.00901843 0.0027963
31 2.44 0.0819073 0.0286852
32 2.52 0.630687 0.241315
33 2.6 2.02078 0.966537
34 2.68 2.81333 2.03928
35 2.76 3.2762 3.3642
36 2.84 3.11305 4.69719
37 2.92 2.52303 5.83924
38 3 1.96482 6.77802
39 3.08 1.55598 7.56163
40 3.16 1.27003 8.23489
41 3.24 1.05992 8.82557
42 3.32 0.905208 9.35526
43 3.4 0.77826 9.83287
44 3.48 0.737418 10.307
45 3.56 0.724797 10.7946
46 3.64 0.705953 11.2912
47 3.72 0.683857 11.7936
48 3.8 0.657276 12.2974
49 3.88 0.68326 12.8435
50 3.96 0.706562 13.4317
51 4.04 0.740411 14.0732
52 4.12 0.758053 14.7563
53 4.2 0.779601 15.4864
54 4.28 0.791348 16.2559
55 4.36 0.823132 17.0866
56 4.44 0.836719 17.9622
57 4.52 0.867039 18.9026
58 4.6 0.89707 19.9103
59 4.68 0.934496 20.9968
60 4.76 0.949476 22.1389
61 4.84 0.973149 23.3491
62 4.92 1.0073 24.6435
63 5 1.03742 26.0203
64 5.08 1.0719 27.4887
65 5.16 1.11112 29.0593
66 5.24 1.1538 30.7411
67 5.32 1.18583 32.5227
68 5.4 1.20024 34.3807
69 5.48 1.20859 36.3074
70 5.56 1.19456 38.2678
71 5.64 1.16528 40.2355
72 5.72 1.12563 42.1906
73 5.8 1.09486 44.1458
74 5.88 1.06429 46.0992
75 5.96 1.03075 48.0429
76 6.04 1.01453 50.0077
77 6.12 0.991003 51.9781
78 6.2 0.98064 53.9792
79 6.28 0.972825 56.0159
80 6.36 0.968712 58.0961
81 6.44 0.959202 60.2079
82 6.52 0.933133 62.3137
83 6.6 0.914445 64.4283
84 6.68 0.912921 66.5908
85 6.76 0.911381 68.8017
86 6.84 0.913413 71.0703
87 6.92 0.902724 73.3651
88 7 0.905011 75.7192
89 7.08 0.904335 78.1256
90 7.16 0.909423 80.6006
91 7.24 0.921328 83.1643
92 7.32 0.935864 85.8263
93 7.4 0.952069 88.5939
94 7.48 0.974746 91.4891
95 7.56 0.990927 94.4956
96 7.64 1.00932 97.623
97 7.72 1.0363 100.902
98 7.8 1.06033 104.326
99 7.88 1.0822 107.894
100 7.96 1.10218 111.601
134000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000335498 9.25926e-05
30 2.36 0.00889318 0.00272222
31 2.44 0.0812629 0.0284074
32 2.52 0.627282 0.239889
33 2.6 1.99172 0.954685
34 2.68 2.82164 2.03059
35 2.76 3.29768 3.3642
36 2.84 3.12391 4.70183
37 2.92 2.55523 5.85846
38 3 1.94137 6.78604
39 3.08 1.54509 7.56417
40 3.16 1.26503 8.23478
41 3.24 1.05713 8.82391
42 3.32 0.88967 9.3445
43 3.4 0.790933 9.82989
44 3.48 0.741911 10.3069
45 3.56 0.722898 10.7932
46 3.64 0.716431 11.2972
47 3.72 0.681084 11.7975
48 3.8 0.653918 12.2988
49 3.88 0.681568 12.8435
50 3.96 0.712457 13.4366
51 4.04 0.73355 14.0722
52 4.12 0.760375 14.7574
53 4.2 0.769298 15.4778
54 4.28 0.790073 16.2461
55 4.36 0.8137 17.0673
56 4.44 0.847938 17.9546
57 4.52 0.874774 18.9034
58 4.6 0.903648 19.9185
59 4.68 0.928874 20.9985
60 4.76 0.955727 22.1481
61 4.84 0.970662 23.3551
62 4.92 1.00636 24.6484
63 5 1.03062 26.0161
64 5.08 1.06917 27.4809
65 5.16 1.11076 29.0509
66 5.24 1.15522 30.7347
67 5.32 1.189 32.5212
68 5.4 1.20527 34.3869
69 5.48 1.20812 36.3129
70 5.56 1.19579 38.2753
71 5.64 1.16604 40.2443
72 5.72 1.12913 42.2055
73 5.8 1.09189 44.1554
74 5.88 1.05882 46.0987
75 5.96 1.03339 48.0474
76 6.04 1.01261 50.0085
77 6.12 0.993434 51.9837
78 6.2 0.981847 53.9873
79 6.28 0.9701 56.0183
80 6.36 0.96778 58.0964
81 6.44 0.962037 60.2145
82 6.52 0.928374 62.3095
83 6.6 0.916383 64.4286
84 6.68 0.911162 66.587
85 6.76 0.908938 68.7919
86 6.84 0.910259 71.0527
87 6.92 0.906177 73.3563
88 7 0.904406 75.7088
89 7.08 0.902122 78.1094
90 7.16 0.913914 80.5965
91 7.24 0.920716 83.1585
92 7.32 0.937166 85.8243
93 7.4 0.954738 88.5996
94 7.48 0.971335 91.4847
95 7.56 0.993087 94.4977
96 7.64 1.01359 97.6384
97 7.72 1.03567 100.915
98 7.8 1.05718 104.329
99 7.88 1.07903 107.886
100 7.96 1.10027 111.587
134100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 7.20678e-05 1.85185e-05
29 2.28 0.000805195 0.000240741
30 2.36 0.00901843 0.00290741
31 2.44 0.0863601 0.0302037
32 2.52 0.623766 0.2405
33 2.6 2.02196 0.966148
34 2.68 2.80279 2.03487
35 2.76 3.28509 3.36339
36 2.84 3.11111 4.69554
37 2.92 2.55457 5.85187
38 3 1.94404 6.78072
39 3.08 1.5413 7.55694
40 3.16 1.28124 8.23615
41 3.24 1.05992 8.82683
42 3.32 0.894448 9.35022
43 3.4 0.792442 9.83654
44 3.48 0.739203 10.3118
45 3.56 0.724962 10.7995
46 3.64 0.701582 11.293
47 3.72 0.681362 11.7936
48 3.8 0.657348 12.2975
49 3.88 0.673342 12.8356
50 3.96 0.718174 13.4335
51 4.04 0.730558 14.0665
52 4.12 0.761587 14.7528
53 4.2 0.771928 15.4756
54 4.28 0.792529 16.2463
55 4.36 0.821609 17.0755
56 4.44 0.845762 17.9606
57 4.52 0.874774 18.9093
58 4.6 0.894498 19.9141
59 4.68 0.929814 20.9952
60 4.76 0.952217 22.1406
61 4.84 0.982277 23.3621
62 4.92 1.00618 24.6551
63 5 1.03411 26.0275
64 5.08 1.06356 27.4845
65 5.16 1.10819 29.0509
66 5.24 1.15449 30.7337
67 5.32 1.18502 32.5141
68 5.4 1.2144 34.394
69 5.48 1.20219 36.3105
70 5.56 1.18901 38.2618
71 5.64 1.16882 40.2355
72 5.72 1.12996 42.1981
73 5.8 1.0972 44.1575
74 5.88 1.06141 46.1056
75 5.96 1.03362 48.0547
76 6.04 1.00861 50.0081
77 6.12 0.988619 51.9737
78 6.2 0.981403 53.9764
79 6.28 0.975346 56.0184
80 6.36 0.96941 58.1
81 6.44 0.960986 60.2158
82 6.52 0.927873 62.3097
83 6.6 0.914221 64.4238
84 6.68 0.914493 66.59
85 6.76 0.913099 68.8051
86 6.84 0.908843 71.0623
87 6.92 0.903198 73.3583
88 7 0.903702 75.709
89 7.08 0.906555 78.1214
90 7.16 0.907532 80.5912
91 7.24 0.922273 83.1575
92 7.32 0.936443 85.8212
93 7.4 0.951546 88.5873
94 7.48 0.973873 91.4799
95 7.56 0.995272 94.4995
96 7.64 1.01111 97.6326
97 7.72 1.03466 100.906
98 7.8 1.05824 104.324
99 7.88 1.08564 107.902
100 7.96 1.09932 111.6
134200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000536797 0.000148148
30 2.36 0.00851741 0.00266667
31 2.44 0.0858328 0.0297963
32 2.52 0.626128 0.240889
33 2.6 2.00726 0.961259
34 2.68 2.82144 2.03709
35 2.76 3.27831 3.36287
36 2.84 3.11068 4.69483
37 2.92 2.5414 5.8452
38 3 1.94525 6.77463
39 3.08 1.56131 7.56093
40 3.16 1.26549 8.23178
41 3.24 1.0644 8.82496
42 3.32 0.901094 9.35224
43 3.4 0.790571 9.83741
44 3.48 0.7352 10.3101
45 3.56 0.728513 10.8002
46 3.64 0.712587 11.3014
47 3.72 0.678311 11.7998
48 3.8 0.655198 12.302
49 3.88 0.674408 12.841
50 3.96 0.711479 13.4333
51 4.04 0.738829 14.0735
52 4.12 0.75423 14.7531
53 4.2 0.775468 15.4793
54 4.28 0.793824 16.2513
55 4.36 0.821793 17.0806
56 4.44 0.832331 17.9516
57 4.52 0.868815 18.8939
58 4.6 0.906747 19.9125
59 4.68 0.927409 20.9908
60 4.76 0.955604 22.1402
61 4.84 0.980267 23.3592
62 4.92 1.00685 24.6531
63 5 1.03439 26.0259
64 5.08 1.06772 27.4886
65 5.16 1.10624 29.0522
66 5.24 1.15386 30.7341
67 5.32 1.18424 32.5134
68 5.4 1.2079 34.3832
69 5.48 1.20951 36.3114
70 5.56 1.19356 38.2701
71 5.64 1.16472 40.2369
72 5.72 1.13157 42.2023
73 5.8 1.09348 44.1551
74 5.88 1.06216 46.1046
75 5.96 1.03164 48.0499
76 6.04 1.0105 50.0069
77 6.12 0.99484 51.9849
78 6.2 0.981593 53.988
79 6.28 0.975664 56.0306
80 6.36 0.972066 58.118
81 6.44 0.957764 60.2266
82 6.52 0.927258 62.3192
83 6.6 0.915582 64.4364
84 6.68 0.907684 66.5865
85 6.76 0.91232 68.7997
86 6.84 0.90457 71.0463
87 6.92 0.904152 73.3447
88 7 0.904862 75.6985
89 7.08 0.905212 78.1072
90 7.16 0.910104 80.584
91 7.24 0.921394 83.1479
92 7.32 0.940811 85.824
93 7.4 0.956674 88.605
94 7.48 0.968767 91.4824
95 7.56 0.992807 94.4946
96 7.64 1.01095 97.6271
97 7.72 1.0343 100.899
98 7.8 1.05791 104.316
99 7.88 1.08786 107.902
100 7.96 1.0988 111.598
134300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000402598 0.000111111
30 2.36 0.00832952 0.00257407
31 2.44 0.0829619 0.0287963
32 2.52 0.619976 0.237815
33 2.6 2.01897 0.962389
34 2.68 2.79638 2.02867
35 2.76 3.31087 3.36761
36 2.84 3.10596 4.69756
37 2.92 2.53232 5.84381
38 3 1.95544 6.77811
39 3.08 1.55814 7.56281
40 3.16 1.27666 8.23959
41 3.24 1.06241 8.83167
42 3.32 0.893657 9.35459
43 3.4 0.77829 9.83222
44 3.48 0.745857 10.3117
45 3.56 0.721494 10.7972
46 3.64 0.717195 11.3016
47 3.72 0.684336 11.8044
48 3.8 0.655295 12.3067
49 3.88 0.671141 12.8431
50 3.96 0.712257 13.436
51 4.04 0.730558 14.069
52 4.12 0.75906 14.753
53 4.2 0.77436 15.4782
54 4.28 0.787559 16.244
55 4.36 0.815994 17.0675
56 4.44 0.845673 17.9525
57 4.52 0.870727 18.8969
58 4.6 0.902807 19.911
59 4.68 0.925306 20.9869
60 4.76 0.95137 22.1312
61 4.84 0.984362 23.3553
62 4.92 1.00442 24.646
63 5 1.0339 26.0182
64 5.08 1.06714 27.4801
65 5.16 1.11288 29.0531
66 5.24 1.1484 30.7271
67 5.32 1.19176 32.5176
68 5.4 1.21048 34.3914
69 5.48 1.21092 36.3219
70 5.56 1.19357 38.2806
71 5.64 1.16314 40.2448
72 5.72 1.13225 42.2114
73 5.8 1.09364 44.1644
74 5.88 1.06177 46.1132
75 5.96 1.02559 48.0471
76 6.04 1.01385 50.0106
77 6.12 0.995408 51.9898
78 6.2 0.98025 53.9901
79 6.28 0.972851 56.0269
80 6.36 0.96847 58.1064
81 6.44 0.959993 60.22
82 6.52 0.923893 62.305
83 6.6 0.917865 64.4274
84 6.68 0.911624 66.5869
85 6.76 0.910946 68.7968
86 6.84 0.908045 71.052
87 6.92 0.902578 73.3464
88 7 0.900042 75.6876
89 7.08 0.90437 78.0941
90 7.16 0.912513 80.5775
91 7.24 0.921887 83.1428
92 7.32 0.938513 85.8123
93 7.4 0.953744 88.5848
94 7.48 0.973524 91.4764
95 7.56 0.994973 94.4951
96 7.64 1.01493 97.64
97 7.72 1.03503 100.915
98 7.8 1.05451 104.32
99 7.88 1.08292 107.89
100 7.96 1.10095 111.593
134400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
