# Time-averaged data for fix rdf3_out
# TimeStep Number-of-rows
# Row c_rdf3[1] c_rdf3[2] c_rdf3[3]
370000 100
81 6.44 0.984264 55.233
82 6.52 0.968085 57.2489
83 6.6 0.964382 59.3066
84 6.68 0.951664 61.3868
85 6.76 0.950741 63.515
86 6.84 0.949593 65.6912
87 6.92 0.943901 67.9053
88 7 0.947825 70.1803
89 7.08 0.946844 72.5052
90 7.16 0.951555 74.8948
91 7.24 0.954754 77.3462
92 7.32 0.96457 79.8779
93 7.4 0.972492 82.4865
94 7.48 0.982613 85.1796
95 7.56 0.992983 87.9596
96 7.64 0.996241 90.808
97 7.72 1.00803 93.7508
98 7.8 1.02108 96.7939
99 7.88 1.02899 99.9237
100 7.96 1.03717 103.143
407000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00866299 0.00190741
28 2.2 0.0623252 0.0166852
29 2.28 0.18812 0.0645926
30 2.36 0.399832 0.173685
31 2.44 0.760409 0.395463
32 2.52 1.37151 0.82213
33 2.6 1.93872 1.46415
34 2.68 2.10134 2.2035
35 2.76 2.15191 3.00652
36 2.84 2.04889 3.81606
37 2.92 1.87955 4.60111
38 3 1.68132 5.34237
39 3.08 1.50605 6.04224
40 3.16 1.36307 6.709
41 3.24 1.2429 7.34815
42 3.32 1.12913 7.95781
43 3.4 1.03957 8.5465
44 3.48 0.978931 9.12724
45 3.56 0.92863 9.70376
46 3.64 0.890943 10.282
47 3.72 0.855659 10.8621
48 3.8 0.817708 11.4405
49 3.88 0.801563 12.0316
50 3.96 0.804678 12.6497
51 4.04 0.795778 13.2859
52 4.12 0.795687 13.9476
53 4.2 0.804283 14.6425
54 4.28 0.810407 15.3697
55 4.36 0.828014 16.1408
56 4.44 0.853367 16.9649
57 4.52 0.864007 17.8295
58 4.6 0.886779 18.7487
59 4.68 0.918841 19.7345
60 4.76 0.943294 20.7815
61 4.84 0.970176 21.8947
62 4.92 0.989952 23.0686
63 5 1.01914 24.3166
64 5.08 1.05143 25.6458
65 5.16 1.0594 27.0275
66 5.24 1.07535 28.4738
67 5.32 1.09075 29.986
68 5.4 1.09399 31.5487
69 5.48 1.09078 33.1533
70 5.56 1.09603 34.813
71 5.64 1.0884 36.5089
72 5.72 1.0823 38.2435
73 5.8 1.07732 40.0187
74 5.88 1.05804 41.8106
75 5.96 1.05637 43.6487
76 6.04 1.03802 45.5037
77 6.12 1.02671 47.3874
78 6.2 1.01666 49.3017
79 6.28 1.00915 51.2513
80 6.36 0.999358 53.2314
81 6.44 0.988895 55.2404
82 6.52 0.970104 57.2605
83 6.6 0.95966 59.3082
84 6.68 0.957137 61.4003
85 6.76 0.951386 63.5299
86 6.84 0.944364 65.6942
87 6.92 0.944208 67.909
88 7 0.945117 70.1775
89 7.08 0.948541 72.5066
90 7.16 0.947271 74.8854
91 7.24 0.956283 77.3408
92 7.32 0.963434 79.8695
93 7.4 0.978623 82.4945
94 7.48 0.982836 85.1882
95 7.56 0.990211 87.9604
96 7.64 1.00078 90.8218
97 7.72 1.01178 93.7756
98 7.8 1.01907 96.8126
99 7.88 1.02908 99.9427
100 7.96 1.03427 103.153
407100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0109339 0.00240741
28 2.2 0.0613098 0.0169444
29 2.28 0.17874 0.062463
30 2.36 0.400307 0.171685
31 2.44 0.766885 0.395352
32 2.52 1.3621 0.819093
33 2.6 1.92356 1.45609
34 2.68 2.11834 2.20143
35 2.76 2.16084 3.00778
36 2.84 2.06829 3.82498
37 2.92 1.89113 4.61487
38 3 1.66796 5.35024
39 3.08 1.50633 6.05024
40 3.16 1.37129 6.72102
41 3.24 1.23361 7.35539
42 3.32 1.14041 7.97115
43 3.4 1.02616 8.55224
44 3.48 0.970971 9.12826
45 3.56 0.92863 9.70478
46 3.64 0.88167 10.277
47 3.72 0.844977 10.8498
48 3.8 0.819828 11.4297
49 3.88 0.804928 12.0233
50 3.96 0.804123 12.641
51 4.04 0.794551 13.2763
52 4.12 0.794462 13.9369
53 4.2 0.806598 14.6339
54 4.28 0.811625 15.3621
55 4.36 0.82877 16.1339
56 4.44 0.846809 16.9516
57 4.52 0.864784 17.8171
58 4.6 0.902072 18.7521
59 4.68 0.919325 19.7384
60 4.76 0.945296 20.7876
61 4.84 0.965528 21.8956
62 4.92 0.994809 23.0751
63 5 1.01911 24.3232
64 5.08 1.04483 25.644
65 5.16 1.05902 27.0252
66 5.24 1.07868 28.476
67 5.32 1.09262 29.9908
68 5.4 1.09188 31.5504
69 5.48 1.09819 33.1659
70 5.56 1.09665 34.8266
71 5.64 1.08514 36.5174
72 5.72 1.08123 38.2503
73 5.8 1.07214 40.017
74 5.88 1.06131 41.8145
75 5.96 1.05399 43.6484
76 6.04 1.04335 45.5129
77 6.12 1.02048 47.3852
78 6.2 1.01806 49.3021
79 6.28 1.00862 51.2506
80 6.36 0.99275 53.2177
81 6.44 0.986634 55.2221
82 6.52 0.973945 57.2502
83 6.6 0.957282 59.2928
84 6.68 0.956349 61.3832
85 6.76 0.950625 63.5111
86 6.84 0.94396 65.6745
87 6.92 0.942574 67.8854
88 7 0.949507 70.1645
89 7.08 0.948579 72.4936
90 7.16 0.954918 74.8916
91 7.24 0.958771 77.3534
92 7.32 0.970624 79.901
93 7.4 0.973293 82.5117
94 7.48 0.982789 85.2053
95 7.56 0.989265 87.9748
96 7.64 1.00075 90.8362
97 7.72 1.01282 93.793
98 7.8 1.01708 96.8241
99 7.88 1.02465 99.9407
100 7.96 1.03278 103.146
407200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0117749 0.00259259
28 2.2 0.0607631 0.017
29 2.28 0.185066 0.0641296
30 2.36 0.401121 0.173574
31 2.44 0.781933 0.40163
32 2.52 1.37556 0.829556
33 2.6 1.92518 1.46709
34 2.68 2.10971 2.20939
35 2.76 2.1335 3.00554
36 2.84 2.04973 3.81541
37 2.92 1.86674 4.59511
38 3 1.68031 5.33593
39 3.08 1.52231 6.04335
40 3.16 1.36481 6.71096
41 3.24 1.24294 7.35013
42 3.32 1.12978 7.96015
43 3.4 1.04205 8.55024
44 3.48 0.966726 9.12374
45 3.56 0.928838 9.70039
46 3.64 0.895965 10.2819
47 3.72 0.842218 10.8528
48 3.8 0.82043 11.4332
49 3.88 0.801011 12.0239
50 3.96 0.800001 12.6384
51 4.04 0.80099 13.2788
52 4.12 0.799829 13.9439
53 4.2 0.805248 14.6397
54 4.28 0.820582 15.376
55 4.36 0.827696 16.1468
56 4.44 0.844834 16.9626
57 4.52 0.867948 17.8312
58 4.6 0.893961 18.7578
59 4.68 0.919446 19.7443
60 4.76 0.935585 20.7827
61 4.84 0.964705 21.8897
62 4.92 0.997386 23.0723
63 5 1.0179 24.3189
64 5.08 1.03807 25.6311
65 5.16 1.06674 27.0224
66 5.24 1.08049 28.4757
67 5.32 1.08998 29.9868
68 5.4 1.09805 31.5552
69 5.48 1.08869 33.1567
70 5.56 1.09549 34.8156
71 5.64 1.08777 36.5106
72 5.72 1.08161 38.2441
73 5.8 1.07447 40.0146
74 5.88 1.06457 41.8176
75 5.96 1.04746 43.6402
76 6.04 1.03696 45.4933
77 6.12 1.03145 47.3856
78 6.2 1.01483 49.2965
79 6.28 1.00729 51.2425
80 6.36 0.996863 53.2177
81 6.44 0.985249 55.2193
82 6.52 0.97552 57.2506
83 6.6 0.960945 59.3011
84 6.68 0.958865 61.3969
85 6.76 0.950021 63.5235
86 6.84 0.951411 65.7039
87 6.92 0.942282 67.9142
88 7 0.953218 70.2022
89 7.08 0.942576 72.5166
90 7.16 0.952263 74.9079
91 7.24 0.956571 77.3641
92 7.32 0.964267 79.895
93 7.4 0.972547 82.5037
94 7.48 0.985093 85.2035
95 7.56 0.990846 87.9775
96 7.64 0.994065 90.8198
97 7.72 1.0115 93.7727
98 7.8 1.01457 96.7963
99 7.88 1.02337 99.9091
100 7.96 1.02672 103.096
407300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 9.08318e-05 1.85185e-05
27 2.12 0.00916763 0.00203704
28 2.2 0.0670113 0.0179259
29 2.28 0.184775 0.0649815
30 2.36 0.406822 0.175981
31 2.44 0.774123 0.401759
32 2.52 1.35597 0.823593
33 2.6 1.94755 1.46854
34 2.68 2.10045 2.20757
35 2.76 2.13067 3.00267
36 2.84 2.06056 3.81681
37 2.92 1.87867 4.6015
38 3 1.67573 5.3403
39 3.08 1.51613 6.04485
40 3.16 1.35671 6.7085
41 3.24 1.23995 7.34613
42 3.32 1.12652 7.95439
43 3.4 1.04166 8.54426
44 3.48 0.982427 9.12707
45 3.56 0.922306 9.69967
46 3.64 0.893283 10.2794
47 3.72 0.851288 10.8565
48 3.8 0.815142 11.4331
49 3.88 0.800207 12.0232
50 3.96 0.80745 12.6435
51 4.04 0.796056 13.2799
52 4.12 0.801188 13.9461
53 4.2 0.807798 14.6441
54 4.28 0.819591 15.3796
55 4.36 0.830838 16.1533
56 4.44 0.844757 16.969
57 4.52 0.866228 17.8359
58 4.6 0.890655 18.7591
59 4.68 0.907864 19.7331
60 4.76 0.947799 20.7851
61 4.84 0.967335 21.8951
62 4.92 0.99584 23.0759
63 5 1.02012 24.3252
64 5.08 1.04025 25.6402
65 5.16 1.07251 27.039
66 5.24 1.07455 28.4843
67 5.32 1.08266 29.9853
68 5.4 1.08893 31.5407
69 5.48 1.09306 33.1486
70 5.56 1.09354 34.8046
71 5.64 1.08732 36.4988
72 5.72 1.08135 38.2319
73 5.8 1.07174 39.9979
74 5.88 1.06307 41.7984
75 5.96 1.05605 43.6359
76 6.04 1.04091 45.496
77 6.12 1.02823 47.3825
78 6.2 1.02016 49.3034
79 6.28 1.00673 51.2483
80 6.36 0.993816 53.2175
81 6.44 0.988503 55.2257
82 6.52 0.97078 57.2472
83 6.6 0.959773 59.2951
84 6.68 0.959442 61.3922
85 6.76 0.954646 63.5292
86 6.84 0.949932 65.7062
87 6.92 0.946506 67.9264
88 7 0.948087 70.202
89 7.08 0.947154 72.5277
90 7.16 0.950567 74.9148
91 7.24 0.959463 77.3783
92 7.32 0.964218 79.9091
93 7.4 0.971954 82.5162
94 7.48 0.982052 85.2077
95 7.56 0.987182 87.9715
96 7.64 0.99823 90.8256
97 7.72 1.01013 93.7746
98 7.8 1.01288 96.7932
99 7.88 1.02781 99.9194
100 7.96 1.03057 103.118
407400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0107657 0.00237037
28 2.2 0.066074 0.018037
29 2.28 0.183612 0.0647963
30 2.36 0.403565 0.174907
31 2.44 0.772155 0.400111
32 2.52 1.36859 0.82587
33 2.6 1.93927 1.46807
34 2.68 2.09555 2.20539
35 2.76 2.14382 3.00539
36 2.84 2.05391 3.81691
37 2.92 1.88018 4.60222
38 3 1.6785 5.34224
39 3.08 1.50693 6.04252
40 3.16 1.36031 6.70793
41 3.24 1.24279 7.34702
42 3.32 1.12443 7.95415
43 3.4 1.03303 8.53913
44 3.48 0.982084 9.12174
45 3.56 0.925826 9.69652
46 3.64 0.9015 10.2816
47 3.72 0.850359 10.8581
48 3.8 0.813257 11.4333
49 3.88 0.803572 12.0259
50 3.96 0.798337 12.6392
51 4.04 0.797562 13.2769
52 4.12 0.7966 13.9392
53 4.2 0.807069 14.6366
54 4.28 0.820375 15.3728
55 4.36 0.834477 16.1498
56 4.44 0.848612 16.9693
57 4.52 0.864266 17.8342
58 4.6 0.887529 18.7542
59 4.68 0.922259 19.7437
60 4.76 0.945179 20.7927
61 4.84 0.967416 21.9028
62 4.92 0.991811 23.0789
63 5 1.01616 24.3233
64 5.08 1.04331 25.6421
65 5.16 1.0579 27.0219
66 5.24 1.08001 28.4745
67 5.32 1.08509 29.9789
68 5.4 1.09868 31.5482
69 5.48 1.0919 33.1544
70 5.56 1.09463 34.812
71 5.64 1.08694 36.5057
72 5.72 1.08187 38.2396
73 5.8 1.07446 40.0101
74 5.88 1.06489 41.8136
75 5.96 1.04613 43.6339
76 6.04 1.03754 45.488
77 6.12 1.02874 47.3754
78 6.2 1.01763 49.2916
79 6.28 1.00735 51.2377
80 6.36 1.00304 53.2251
81 6.44 0.985012 55.2262
82 6.52 0.975066 57.2566
83 6.6 0.958836 59.3026
84 6.68 0.95601 61.3922
85 6.76 0.951362 63.5218
86 6.84 0.950013 65.699
87 6.92 0.946672 67.9196
88 7 0.945819 70.1898
89 7.08 0.94885 72.5196
90 7.16 0.954933 74.9176
91 7.24 0.958021 77.3775
92 7.32 0.965205 79.9109
93 7.4 0.970352 82.5137
94 7.48 0.976768 85.1907
95 7.56 0.989742 87.9616
96 7.64 0.99935 90.819
97 7.72 1.01084 93.77
98 7.8 1.0151 96.7952
99 7.88 1.02723 99.9197
100 7.96 1.03443 103.13
407500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0103451 0.00227778
28 2.2 0.0628719 0.0171852
29 2.28 0.184848 0.0642593
30 2.36 0.398542 0.173
31 2.44 0.76898 0.397278
32 2.52 1.36698 0.822537
33 2.6 1.94358 1.46617
34 2.68 2.09971 2.20494
35 2.76 2.14725 3.00622
36 2.84 2.06183 3.82087
37 2.92 1.87406 4.60363
38 3 1.67384 5.34159
39 3.08 1.51282 6.04461
40 3.16 1.34869 6.70433
41 3.24 1.23883 7.34139
42 3.32 1.14484 7.95954
43 3.4 1.03918 8.548
44 3.48 0.974062 9.12585
45 3.56 0.930449 9.7035
46 3.64 0.885065 10.2779
47 3.72 0.852299 10.8557
48 3.8 0.817996 11.4343
49 3.88 0.798349 12.0231
50 3.96 0.809571 12.6449
51 4.04 0.794759 13.2804
52 4.12 0.793861 13.9405
53 4.2 0.810348 14.6407
54 4.28 0.814659 15.3717
55 4.36 0.828252 16.143
56 4.44 0.846905 16.9608
57 4.52 0.867467 17.8289
58 4.6 0.891495 18.753
59 4.68 0.922949 19.7432
60 4.76 0.942526 20.7893
61 4.84 0.966803 21.8987
62 4.92 0.996964 23.0809
63 5 1.01779 24.3273
64 5.08 1.04017 25.6422
65 5.16 1.06355 27.0293
66 5.24 1.08111 28.4834
67 5.32 1.08745 29.991
68 5.4 1.09188 31.5507
69 5.48 1.0973 33.1648
70 5.56 1.08502 34.8079
71 5.64 1.09256 36.5103
72 5.72 1.08255 38.2453
73 5.8 1.07221 40.0121
74 5.88 1.06001 41.8074
75 5.96 1.05132 43.6367
76 6.04 1.0421 45.4989
77 6.12 1.02065 47.3715
78 6.2 1.02043 49.2929
79 6.28 1.00656 51.2375
80 6.36 0.998601 53.2161
81 6.44 0.983991 55.2151
82 6.52 0.972843 57.2409
83 6.6 0.965935 59.302
84 6.68 0.957086 61.394
85 6.76 0.951585 63.5241
86 6.84 0.946772 65.6939
87 6.92 0.946151 67.9132
88 7 0.944669 70.1807
89 7.08 0.949899 72.5131
90 7.16 0.953768 74.9082
91 7.24 0.957415 77.3665
92 7.32 0.96191 79.8912
93 7.4 0.972672 82.5003
94 7.48 0.980052 85.1863
95 7.56 0.992619 87.9652
96 7.64 1.00481 90.8382
97 7.72 1.01196 93.7925
98 7.8 1.01424 96.8151
99 7.88 1.02399 99.9297
100 7.96 1.02924 103.124
407600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00925173 0.00203704
28 2.2 0.0603726 0.0163519
29 2.28 0.187393 0.0640741
30 2.36 0.400443 0.173333
31 2.44 0.761996 0.395574
32 2.52 1.37472 0.823241
33 2.6 1.93793 1.465
34 2.68 2.09361 2.20163
35 2.76 2.15062 3.00417
36 2.84 2.05751 3.81711
37 2.92 1.87827 4.60163
38 3 1.69341 5.34822
39 3.08 1.5141 6.05183
40 3.16 1.37087 6.72241
41 3.24 1.23948 7.3598
42 3.32 1.12189 7.96556
43 3.4 1.03107 8.54943
44 3.48 0.963011 9.12072
45 3.56 0.933104 9.70002
46 3.64 0.880186 10.2713
47 3.72 0.854211 10.8504
48 3.8 0.816346 11.4278
49 3.88 0.807238 12.0231
50 3.96 0.795203 12.6339
51 4.04 0.802542 13.2756
52 4.12 0.804217 13.9443
53 4.2 0.801712 14.6371
54 4.28 0.816805 15.37
55 4.36 0.827039 16.1401
56 4.44 0.850951 16.9619
57 4.52 0.867819 17.8304
58 4.6 0.894407 18.7574
59 4.68 0.920654 19.7452
60 4.76 0.938672 20.787
61 4.84 0.964705 21.894
62 4.92 0.995246 23.0741
63 5 1.02208 24.3258
64 5.08 1.04558 25.6475
65 5.16 1.05738 27.0266
66 5.24 1.08576 28.487
67 5.32 1.08622 29.9929
68 5.4 1.08886 31.5482
69 5.48 1.0967 33.1615
70 5.56 1.09131 34.8141
71 5.64 1.09465 36.5197
72 5.72 1.07551 38.2434
73 5.8 1.07085 40.008
74 5.88 1.05623 41.7969
75 5.96 1.0574 43.6368
76 6.04 1.03556 45.4874
77 6.12 1.02945 47.3761
78 6.2 1.01999 49.2967
79 6.28 1.00322 51.2348
80 6.36 0.99905 53.2143
81 6.44 0.984529 55.2144
82 6.52 0.973047 57.2406
83 6.6 0.957595 59.2839
84 6.68 0.960738 61.3839
85 6.76 0.948888 63.508
86 6.84 0.950724 65.6868
87 6.92 0.948914 67.9126
88 7 0.948851 70.1901
89 7.08 0.952026 72.5277
90 7.16 0.952308 74.9192
91 7.24 0.956477 77.3751
92 7.32 0.965678 79.9097
93 7.4 0.972754 82.519
94 7.48 0.982836 85.2126
95 7.56 0.99299 87.9926
96 7.64 0.995192 90.8381
97 7.72 1.01091 93.7893
98 7.8 1.01598 96.8171
99 7.88 1.01939 99.9177
100 7.96 1.02727 103.106
407700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 9.08318e-05 1.85185e-05
27 2.12 0.00874709 0.00194444
28 2.2 0.0622471 0.0167037
29 2.28 0.184266 0.0636296
30 2.36 0.396642 0.171852
31 2.44 0.772726 0.397222
32 2.52 1.37026 0.8235
33 2.6 1.94811 1.46863
34 2.68 2.09618 2.20617
35 2.76 2.13747 3.0038
36 2.84 2.04959 3.81361
37 2.92 1.87104 4.59511
38 3 1.69241 5.34126
39 3.08 1.5129 6.04431
40 3.16 1.37159 6.71524
41 3.24 1.24456 7.35524
42 3.32 1.11887 7.95937
43 3.4 1.03381 8.5448
44 3.48 0.975529 9.12352
45 3.56 0.920635 9.69507
46 3.64 0.891571 10.2737
47 3.72 0.842683 10.845
48 3.8 0.826845 11.4299
49 3.88 0.801714 12.0211
50 3.96 0.805738 12.64
51 4.04 0.804858 13.2835
52 4.12 0.797335 13.9465
53 4.2 0.806748 14.6436
54 4.28 0.819529 15.379
55 4.36 0.832866 16.1546
56 4.44 0.845697 16.9712
57 4.52 0.863489 17.8354
58 4.6 0.893871 18.7619
59 4.68 0.913249 19.7417
60 4.76 0.934885 20.7793
61 4.84 0.966609 21.8885
62 4.92 0.996152 23.0697
63 5 1.02137 24.3205
64 5.08 1.03937 25.6344
65 5.16 1.05961 27.0164
66 5.24 1.07787 28.4661
67 5.32 1.09224 29.9804
68 5.4 1.09912 31.5504
69 5.48 1.10162 33.1709
70 5.56 1.08953 34.8208
71 5.64 1.08829 36.5165
72 5.72 1.0769 38.2425
73 5.8 1.07667 40.0166
74 5.88 1.0611 41.8137
75 5.96 1.0477 43.6367
76 6.04 1.03768 45.4911
77 6.12 1.02601 47.3735
78 6.2 1.02169 49.2973
79 6.28 1.00575 51.2403
80 6.36 0.995704 53.2132
81 6.44 0.990007 55.2244
82 6.52 0.971286 57.247
83 6.6 0.961509 59.2986
84 6.68 0.956629 61.3896
85 6.76 0.95295 63.5228
86 6.84 0.9443 65.6869
87 6.92 0.942772 67.8983
88 7 0.947539 70.1726
89 7.08 0.952493 72.5114
90 7.16 0.95612 74.9124
91 7.24 0.960163 77.3778
92 7.32 0.96263 79.9044
93 7.4 0.973134 82.5147
94 7.48 0.979235 85.1985
95 7.56 0.991587 87.9746
96 7.64 0.999532 90.8324
97 7.72 1.01095 93.7838
98 7.8 1.01554 96.8103
99 7.88 1.02789 99.9367
100 7.96 1.03083 103.136
407800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 9.08318e-05 1.85185e-05
27 2.12 0.00984048 0.00218519
28 2.2 0.0630281 0.0171296
29 2.28 0.186375 0.0645926
30 2.36 0.406076 0.175389
31 2.44 0.761043 0.397352
32 2.52 1.35437 0.818685
33 2.6 1.93502 1.45948
34 2.68 2.11066 2.20211
35 2.76 2.17156 3.01246
36 2.84 2.04092 3.81885
37 2.92 1.88838 4.60759
38 3 1.67737 5.34711
39 3.08 1.51091 6.04924
40 3.16 1.35527 6.71219
41 3.24 1.24769 7.3538
42 3.32 1.12721 7.96243
43 3.4 1.03806 8.55026
44 3.48 0.969442 9.12537
45 3.56 0.92848 9.7018
46 3.64 0.882012 10.2743
47 3.72 0.855167 10.854
48 3.8 0.809252 11.4264
49 3.88 0.805983 12.0208
50 3.96 0.802749 12.6374
51 4.04 0.802171 13.2788
52 4.12 0.801077 13.9449
53 4.2 0.806555 14.6418
54 4.28 0.81406 15.3723
55 4.36 0.830102 16.1453
56 4.44 0.847691 16.9639
57 4.52 0.87152 17.8361
58 4.6 0.890262 18.7588
59 4.68 0.914216 19.7397
60 4.76 0.941275 20.7844
61 4.84 0.962446 21.8888
62 4.92 0.991686 23.0647
63 5 1.01986 24.3136
64 5.08 1.04498 25.6346
65 5.16 1.06481 27.0234
66 5.24 1.07772 28.4729
67 5.32 1.09162 29.9863
68 5.4 1.09604 31.5519
69 5.48 1.09396 33.1611
70 5.56 1.09049 34.8125
71 5.64 1.09184 36.5137
72 5.72 1.08657 38.2552
73 5.8 1.07206 40.0218
74 5.88 1.05943 41.816
75 5.96 1.0498 43.6427
76 6.04 1.04048 45.5021
77 6.12 1.02962 47.3911
78 6.2 1.01527 49.3028
79 6.28 1.00718 51.2486
80 6.36 0.996012 53.2221
81 6.44 0.981575 55.2162
82 6.52 0.972371 57.241
83 6.6 0.961413 59.2924
84 6.68 0.956027 61.3821
85 6.76 0.952081 63.5133
86 6.84 0.947516 65.6848
87 6.92 0.947011 67.9062
88 7 0.951034 70.1889
89 7.08 0.949295 72.5198
90 7.16 0.948864 74.9026
91 7.24 0.955965 77.3572
92 7.32 0.96728 79.896
93 7.4 0.977629 82.5184
94 7.48 0.984518 85.2166
95 7.56 0.985436 87.9755
96 7.64 1.00039 90.8358
97 7.72 1.00769 93.7776
98 7.8 1.01275 96.7958
99 7.88 1.02339 99.9086
100 7.96 1.03581 103.123
407900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00916763 0.00201852
28 2.2 0.0633405 0.017037
29 2.28 0.180121 0.0629074
30 2.36 0.402275 0.172667
31 2.44 0.747075 0.390556
32 2.52 1.37318 0.817741
33 2.6 1.93626 1.45894
34 2.68 2.10829 2.20074
35 2.76 2.15355 3.00437
36 2.84 2.06201 3.81909
37 2.92 1.87596 4.60265
38 3 1.67569 5.34143
39 3.08 1.51099 6.04359
40 3.16 1.37367 6.71554
41 3.24 1.24593 7.35624
42 3.32 1.12957 7.96615
43 3.4 1.04284 8.55669
44 3.48 0.973562 9.13424
45 3.56 0.935371 9.71494
46 3.64 0.879987 10.2861
47 3.72 0.843748 10.8581
48 3.8 0.818676 11.4371
